transactionHash,fromAddress,fromLabel,fromIsContract,toAddress,toLabel,toIsContract,tokenAddress,type,blockTimestamp,blockNumber,blockHash,tokenName,tokenSymbol,tokenDecimals,unitValue,tokenId,historicalUSD,chain
0x96765b1693dead73eb82957662dde783cb5ab87f7131fbb47f9c2055c82ba891,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x74fC0D1E2E0C83F37046D9C08c051589664ad8C5,0x74fC0D1E2E0C83F37046D9C08c051589664ad8C5,false,,external,2024-02-14T00:09:49Z,10540021,0xd6384f6265ee42011844df818b35d269ab1db9cd9835f18ea2c7a0cfc68a3219,Ethereum,ETH,18,0.0001,ethereum,0.263866,base
0x02c5c5a53d612b2bda30bcdd8d414f59940aca65c54c8146690d32d011f8d080,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x04D4F30b888Bd3A1f2ce7ec2040D2CfE1Ce3b1f0,0x04D4F30b888Bd3A1f2ce7ec2040D2CfE1Ce3b1f0,false,,external,2024-02-14T00:07:59Z,10539966,0x971ac8995ee1405b4dcbcfc0d0ec3a9bbff03f63d6a5f120e24bd9527e38566a,Ethereum,ETH,18,0.0001,ethereum,0.263866,base
0xfbaeaec358192c24b031846092a9039696208da9d5d154f39cb1bf55eaa8090c,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x89FB79ec6a36Da118446891c9F2b0bE29C71d40F,0x89FB79ec6a36Da118446891c9F2b0bE29C71d40F,false,,external,2024-02-14T00:06:29Z,10539921,0xbf8c2a2886ae89af802c17a9e793187b0d8fcc22242f9fe128b1033594a2adc9,Ethereum,ETH,18,0.0001,ethereum,0.263866,base
0x77e72b2a5de997f7892c04504ed0bb98617f95e9ed8dc8405b157a59cbf17d59,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0xac6574F90283008A2d4c97b78935065429e7c5f5,0xac6574F90283008A2d4c97b78935065429e7c5f5,false,,external,2024-02-14T00:05:05Z,10539879,0xb449b7a8523b9895923b132586bc09988697dabc53d089d6068e278a40f7c121,Ethereum,ETH,18,0.0001,ethereum,0.264221,base
0xd0768942424326c7b6f283666f55c17587561a07d7e49aeda357786b0a0b04a2,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x08bd9973A540D0AaB88D5cAc1059c399531BCBEd,0x08bd9973A540D0AaB88D5cAc1059c399531BCBEd,false,,external,2024-02-14T00:03:17Z,10539825,0xafa71278ce37b7070dc1235977f9b5a9f892d3e6c1f4899bfb96afc1cdcbe35e,Ethereum,ETH,18,0.0001,ethereum,0.264221,base
0x3eb37e6445a4d52e131358bdbde075f8d4323b2a5efdaae80511a15753120845,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x3456baC19a414a2FC94d779AE1E10f026531ce52,0x3456baC19a414a2FC94d779AE1E10f026531ce52,false,,external,2024-02-14T00:01:39Z,10539776,0x56c602443682c994e36ab0fa2245d4badc6b3ef0ec9074f45ab2266487faa76f,Ethereum,ETH,18,0.0001,ethereum,0.264221,base
0x6474860d0c6a6a318319489e14adab81c8b13b4e1463fc292c663b10efdb88af,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x4d046e1756905D24718d51Af623c226b64F66cCc,0x4d046e1756905D24718d51Af623c226b64F66cCc,false,,external,2024-02-14T00:00:23Z,10539738,0xe34cc4b041eb7ae0a41a05da9b8ecfe5483dffa510ed34acef3ed1b4448117d9,Ethereum,ETH,18,0.0001,ethereum,0.264154,base
0x143da408f337b5f719a67dcf8140a51463a2098a8b2abc942a888139578c83e7,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x75A823E0D3AfaED7039baD5D5A69d9e8cB1742fA,0x75A823E0D3AfaED7039baD5D5A69d9e8cB1742fA,false,,external,2024-02-13T23:43:19Z,10539226,0x60a5e2ac7ef40c195d533b100665aa3d95ef77793cc23c73e7c7142dc24d6d9b,Ethereum,ETH,18,0.0001,ethereum,0.263884,base
0x60a3a7be0d15c46ec16ed574da44be9e626a98c009b7f65200304965da7e199c,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0xAe5C5Ba132dffAAAa40e67e07AA5f5B89a6fa32d,0xAe5C5Ba132dffAAAa40e67e07AA5f5B89a6fa32d,false,,external,2024-02-13T23:41:27Z,10539170,0xc53aca473050477b555d3d87a5e0524b8db007cc78f2681c793c91615e2733e8,Ethereum,ETH,18,0.0001,ethereum,0.263884,base
0x93410b4d155f8be6bee01dd6fe9c4511fd65c52f7ed638f7e6a198acf0298ce1,0xE8bFA5f7487B82133a22d06fb7de05BCCfCA6EF4,0xE8bFA5f7487B82133a22d06fb7de05BCCfCA6EF4,false,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,,external,2024-02-13T22:44:25Z,10537459,0x433a9c47d1934a79612231675331889f98c2f748471412b1ba4847dcd3640bd5,Ethereum,ETH,18,0.002100710795650587,ethereum,5.526823053600999,base
0x6d1930623ed8940c696a2132118d5b7dcbb904eeb4b0f7484b065bc526e9e348,0x0452E1a85CbE2dAD79829F1C9b97536BBF7f9031,0x0452E1a85CbE2dAD79829F1C9b97536BBF7f9031,true,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed,token,2024-02-13T22:21:53Z,10536783,0x03fe8bd8c43ea6d5e4c1528c08bece5c6a0e9980ce5bea940bedf3763f8e186b,Degen,DEGEN,18,150,degen-base,0.2588775,base
0x39234cb85c99c4a5369e9d8153d721de8eeb8b19b4ddc97cee9afaf948ac51da,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0xf70da97812CB96acDF810712Aa562db8dfA3dbEF,0xf70da97812CB96acDF810712Aa562db8dfA3dbEF,false,,external,2024-02-13T22:09:55Z,10536424,0x99c66876f791e071560624e301e763e25472d1b4d21ef8734a81109aa6c2f27b,Ethereum,ETH,18,0.000930399066419159,ethereum,2.453248346362046,base
0x7f734bceff53466a37cdef86685b64482ea612541919fcf5ab0e3d6ac681e500,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0xf496330A83871a05DD8a023fE49B701b81455816,0xf496330A83871a05DD8a023fE49B701b81455816,false,,external,2024-02-13T20:00:31Z,10532542,0xd6c1891cca95e38eefcc9d28fe713a3d2f707c6cadb2fcbdaa20e839e08d60ad,Ethereum,ETH,18,0.0001,ethereum,0.262337,base
0x4f60874c07f631c605177b478e117ee2e0436863b8229faf9f1361de97dff832,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x3AaF515ae615246DDeFAfCA13aE722D0d4BB69c9,0x3AaF515ae615246DDeFAfCA13aE722D0d4BB69c9,false,,external,2024-02-13T19:57:45Z,10532459,0x88af44100a80479b99e306ace93f655e4be5b2f699f21ab3ffc2c0d21bc0a574,Ethereum,ETH,18,0.0001,ethereum,0.262337,base
0x572ac99a54ce46d10461ba14f364aede62863a5cd8c3ac1a59f862551db5c32a,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x938d7adb957f5ba864E1b3426A7DB944dE5fe087,0x938d7adb957f5ba864E1b3426A7DB944dE5fe087,false,,external,2024-02-13T19:52:45Z,10532309,0x928638ada539c88907c90da7316745920e52f14967f1c897f7d0596000294fba,Ethereum,ETH,18,0.0001,ethereum,0.262895,base
0x4ffe92ddb7dfcb017270655f158b653143b922618609431caab747e17a2ed045,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,0x7113BddC219eD6E3Ba0c09D07913d9c8F46F26c6,false,0x4B864F8a6f01a58B140275BAFfF5810d386F5Cd7,0x4B864F8a6f01a58B140275BAFfF5810d386F5Cd7,false,,external,2024-02-13T19:50:55Z,10532254,0x3152798d6be37ab4a7e50b33c8ff1a8f5effbd0db978d07ad40ef620d65df539,Ethereum,ETH,18,0.0001,ethereum,0.262895,base
